Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262450,281056,2022-05-14 14:00:05 CST,2022-05-14,14:00:05,Photo,"1,193",893,76,36,3,72,1,15,5,92,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/554339889386604,今日（5/14）新竹市新增1243名確診個案，新竹市今年已累積7609名確診個案；目前共4962人 ＃居家照護 ，另有981人居家隔離中。 國中會考倒數，從下週一（5/16）起，國三學生改為線上教學5日。會考當天，我們也準備了78間第二類備用試場，供居家隔離、自主防疫、居家檢疫或是有發燒、呼吸道症狀的考生分流應試，並且安排獨立動線，降低接觸風險。 提醒考生，會考時需全程配戴口罩、如實量測體溫。不開放陪考，每個考場都設有「家長連絡區」，協助家長連絡同學及遞送物品。相關指引及規範，歡迎參考本文圖卡。預祝考生們，金榜題名，考上理想的學校。,https://www.facebook.com/photo.php?fbid=554339829386610&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-9.55
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262450,281056,2022-05-14 19:01:37 CST,2022-05-14,19:01:37,Photo,"1,915",1518,97,19,4,4,252,2,14,5,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/554481069372486,…….窗外的寶貝你們還好嗎（被嚇到😱） 聽警察局的同仁說，在幼稚園宣導交通安全時，常會遇到小朋友積極「爆料」爸媽違規，所以我們在幼稚園推出「優良駕駛觀察日記」遊戲，邀請小朋友在日常生活中，提醒爸媽遵守交通安全，以身作則就是最好的教育方式喔！ ＃小萌警出任務 ＃間諜就在你身邊 ＃詳情請見 新竹市警察局 臉書,https://www.facebook.com/photo.php?fbid=554480999372493&set=a.527058018781458&type=3,,,Photos from 林智堅's post,,,,,-5.95
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262468,281070,2022-05-15 12:33:38 CST,2022-05-15,12:33:38,Photo,"1,934",1791,66,25,9,0,2,1,5,35,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/555011545986105,週日的早上，但防疫的工作依然不會鬆懈。今天一早，我參加陳時中部長召開的視訊會議。這場會議的目標，便是希望透過與地方政府的討論，調整並優化防疫規範。 目前確診人數雖然擴大，但重症人數可控。在這樣這狀況下，如何適度地調整開放，分擔急診就醫壓力，保留醫療量能，同時讓衛生機關的人力可以專心在居家照護上，成為中央和地方共同合作的課題。 目前新竹市政府，有社區篩檢站與指定診所來做PCR篩檢的分流，還有24小時的居家照護關懷中心專線持續暢通，提供給大家第一時間的服務，就是要透過正確的衛教及防疫說明，確實分流，減輕醫護壓力，也讓每個人都能得到最適合的處置。 同時我們也協調醫院加開兒童的急診門診，兒童快篩陽性，24小時不打烊，一條龍服務，讓孩子能夠得到最即時的照顧。 在疫情升溫的此刻，從CDC到各縣市地方政府，都團結一致，在最前線與疫情奮戰。我也相信，每一個台灣人也都跟我們一樣，確實落實防疫規範。中央、地方、民眾一條心，一定可以戰勝疫情，一起加油！,https://www.facebook.com/photo.php?fbid=555008112653115&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-5.89
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262468,281070,2022-05-15 14:13:59 CST,2022-05-15,14:13:59,Photo,"1,204",941,56,60,6,12,1,4,7,117,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/555056809314912,今日（5/15）新竹市新增1312名確診個案，新竹市今年已累積8921名確診個案；目前共5934人 ＃居家照護 ，另有837人居家隔離中。 為了分流醫療資源，舒緩急診量能，新竹市有三大醫院，將於下週陸續推出「疫病專診」，看診、採檢、領藥一站完成，詳情請見表格資訊。 其中新竹國泰醫院是孕婦與18歲以下兒童的專屬門診，國軍醫院也於每週五開設小兒專診，避免過多就診者排擠兒童看診時間。 根據中央指引，5/16明天起，將開放特殊對象施打第四劑疫苗，提醒大家儘速接種疫苗，提升保護力！ ＃請先電話預約 ＃新竹國泰：03-5278999 ＃國軍新竹：03-5348181 ＃新竹馬偕：03-6119595,https://www.facebook.com/photo.php?fbid=555056772648249&set=a.527058018781458&type=3,,,Photos from 林智堅's post,,,,,-9.47
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262468,281070,2022-05-15 18:02:36 CST,2022-05-15,18:02:36,Photo,"1,283",1130,95,32,10,0,2,0,10,4,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/555153819305211,看看大白船長的英姿，不要讓你家的毛孩太羨慕，現在就幫毛寶貝報名，毛起來玩青草湖SUP！ 想跟家裡的貓貓狗狗一起在青草湖玩水嗎？你的心聲我們聽到了！現在不僅可以跟毛寶貝一起乘風破浪划SUP，還可以跟毛寶貝一起健走或同遊天鵝船，一覽青草湖的美好風景！ ＃即日到5月24日開放報名 ＃活動時間5月28日早上8點到下午4點 ＃報名連結請看留言區 運動i臺灣，竹市i運動,https://www.facebook.com/photo.php?fbid=555153425971917&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-8.88
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262499,281099,2022-05-16 12:30:02 CST,2022-05-16,12:30:02,Photo,"5,047",4710,163,113,39,1,0,1,4,16,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/555725209248072,看醫生不怕不怕，最貼心的兒童醫院在新竹！新竹市立馬偕兒童醫院，全台第五間兒童醫院，9月正式開放營運！ 全國首座由地方政府主導、以BOT方式委託興建的兒童醫院，就在新竹市！目前正進行空間精裝以及醫療儀器進駐，溫暖可愛的設計，讓看醫生不再可怕！ 未來完全開放後，不僅設置跨科早期療育評估中心，更首設大新竹兒童癌症醫療。以後，大新竹的孩子跟家長，不用再跨區尋求醫治，在新竹長大就很安心！ ＃新竹市立馬偕兒童醫院 ＃模擬圖搶先看,https://www.facebook.com/photo.php?fbid=555725139248079&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-2.26
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262499,281099,2022-05-16 14:03:48 CST,2022-05-16,14:03:48,Photo,866,682,28,74,4,4,1,1,4,68,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/555767069243886,今日（5/16）新竹市新增832名確診個案，新竹市今年已累積9753名確診個案；目前共7060人 ＃居家照護 ，另有1314人居家隔離中。 快篩陽性、出現症狀時該怎麼辦？除了可以向新竹市基層診所預約看診，今明兩天起，新竹市的國泰、馬偕、國軍醫院啟動 ＃疫病專診，附上三家醫院的 ＃門診時刻表，請大家一定要轉給親朋好友！ 請注意成人與小孩的服務時段有差別，其中國泰醫院專診服務孕婦及兒童，看診前務必先電話預約！ ＃請先電話預約 ＃新竹國泰：03-5278999 ＃國軍新竹：03-5348181 ＃新竹馬偕：03-6119595,https://www.facebook.com/photo.php?fbid=555767015910558&set=a.527058018781458&type=3,,,Photos from 林智堅's post,,,,,-13.16
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262499,281099,2022-05-16 19:32:58 CST,2022-05-16,19:32:58,Photo,"1,180",1062,49,30,22,0,1,0,2,14,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/555922875894972,"雖然聽不見你的聲音，但是看的到你的需求。新竹市居家照護中心，手語翻譯、外語翻譯服務上線。 前幾天晚上，這位聽障爸爸與1歲多的孩子發燒確診了，雖然他們無法說出自己的需求，但爸爸媽媽擔心孩子的心情都是一樣的。 他們第一時間聯繫上手語資源服務中心，手語翻譯吳老師與社會處同仁以多方視訊的方法，全程陪伴他們搭乘救護車、看診、取藥，也協助他們完成疫調，慶幸寶寶現已退燒回家休養中，祝福他們早日康復。 除了手語翻譯，新竹市居家照護中心也針對外籍人士提供英文翻譯，可直接撥打專線 03-5320900轉接。 Hsinchu City COVID-19 Call Center, provides both Mandarin and English service for the public. Please dial 03-5320900 for assistance. 👉手語翻譯請加LINE ID：hccg0800365330 👉English service：03-5320900 ＃新竹居家關懷中心 ＃加入line@：https://line.me/ti/p/@home_care_hc",https://www.facebook.com/photo.php?fbid=555923955894864&set=a.527058018781458&type=3,,,,,,,,-9.66
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262520,281120,2022-05-17 12:03:10 CST,2022-05-17,12:03:10,Photo,"1,511",1380,59,15,41,0,2,0,7,7,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/556444389176154,我們的愛都一樣。 5月17日是彩虹的日子。32年前的今天，世界衛生組織將同志從精神疾病中除名；3年前的今天，台灣通過婚姻平權法案。在 蔡英文 Tsai Ing-wen總統 、 蘇貞昌院長，與許多人的努力之下，用法律保障每個人的愛都平等，一起走向更好的台灣。 ＃517國際不再恐同日 ＃同婚專法三周年 ＃彩虹 ＃不一樣都一樣,https://www.facebook.com/photo.php?fbid=556442139176379&set=a.527058028781457&type=3,,,,,,,,-7.54
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262520,281120,2022-05-17 14:00:02 CST,2022-05-17,14:00:02,Photo,"1,177",941,74,41,2,5,1,3,7,103,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/556491832504743,"今日（5/17）新竹市新增1,124名確診個案，新竹市今年已累積10,877名確診個案；目前共7,452人 ＃居家照護 ，另有1,156人居家隔離中。 今日0+7新制上路，即日起打滿三劑的確診者同住家人免居家隔離，改為7天自主防疫。出門採買、上班需2日內快篩陰性證明，如有症狀則建議在家休息，並進行快篩。 因應0+7新制，我們也特別製作快篩試劑配發說明圖卡。確診者非同住親友代領關懷包時，即可一併領取快篩試劑。 最後提醒家長們，今天起我們將陸續發送 ＃BNT疫苗接種意願書 到校，預計本週四（5/19）前發送完畢，請爸爸媽媽們特別留意！",https://www.facebook.com/photo.php?fbid=556491785838081&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-9.68
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262520,281120,2022-05-17 19:00:02 CST,2022-05-17,19:00:02,Photo,"1,987",1809,62,88,14,0,0,1,5,8,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/556628522491074,國泰婦幼疫病專診啟動！第一時間貼心照顧，獨立動線，守護孕婦跟兒童的健康！ 如果孩子快篩陽性、出現症狀怎麼辦？不用擔心，除了可以向基層診所預約看診，新竹市的醫院也有開設針對孩子的＃疫病專診！昨天國泰醫院啟動婦幼專診，今天早上馬偕醫院的兒童專診也正式開放。 負壓隔離，獨立動線，確保看診的安全。我也要提醒大家，評估自身狀況，避免增加第一線醫療負擔，如有需要，請務必先電話預約！ ＃新竹國泰：03-5278999（平日18:00-21:00） ＃國軍新竹：03-5348181（週五09:00-12:00） ＃新竹馬偕：03-6119595（平日09:00-12:00）,https://www.facebook.com/photo.php?fbid=556628502491076&set=a.527058028781457&type=3,,,,,,,,-5.74
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262547,281143,2022-05-18 12:10:06 CST,2022-05-18,12:10:06,Photo,"2,361",2231,71,28,10,0,1,0,4,16,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/557128385774421,救護車新裝上路！國際通用的巴騰堡格紋，紅、黃相間反光最醒目。疫情期間消防弟兄勤務增加很辛苦，用螢光筆幫駕駛畫重點，再請大家禮讓救護車！ ＃救護第一 ＃分秒必爭 ＃謝謝大家,https://www.facebook.com/photo.php?fbid=557125765774683&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-4.83
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262547,281143,2022-05-18 14:06:09 CST,2022-05-18,14:06:09,Photo,"1,079",769,146,43,4,10,1,8,7,91,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/557175612436365,"新竹市今（5/18）日新增1,287名確診個案，今年以來累積12,164名確診個案，目前居家照護者共8,261人、居家隔離者為1,953人。 為了擴大PCR篩檢的量能，武陵路社篩站加開周六日上午時段，並限定「快篩陽性」民眾才可篩檢，把資源留給有需要的人。醫院端除原國軍、馬偕急診室外篩檢站，也多一站南門醫院，有需求請依服務時段前往。 除原居家照護、居家隔離、居家檢疫三類人，今天起，65歲以上長者，快篩陽性經醫師遠距看診確認後，即為確診，查詢新竹市可判定的診所，請點下方連結。 ＃新竹市35間判定快篩陽即確診診所：https://reurl.cc/41jqx2 ＃關懷中心專線：03-5320900",https://www.facebook.com/photo.php?fbid=557174319103161&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-10.56
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262547,281143,2022-05-18 19:04:01 CST,2022-05-18,19:04:01,Photo,"1,708",1517,108,49,4,2,3,0,19,6,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/557303722423554,「竹科X」計劃最新進度報告，空拍最清楚！預計今年底整地完成！ 未來將啟動都市計畫，串連藝文高地與台肥科商園區，打造結合人文、科技的產業創新廊帶！ ＃36公頃竹科X計畫 ＃中央地方攜手合作 ＃下一個世代的產業園區,https://www.facebook.com/photo.php?fbid=557303702423556&set=a.527058028781457&type=3,,,,,,,,-6.67
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262591,281186,2022-05-19 12:10:27 CST,2022-05-19,12:10:27,Photo,"2,168",1917,54,172,10,2,1,0,4,8,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/557816979038895,不方便出門，需要視訊看醫生嗎？新竹市有160間診所在線等，提供視訊看診服務，有需求請致電診所預約，用LINE加好友也可以喔！ 點擊下方留言連結，查詢有提供服務的診所 ✔️確診者、一般市民➡️160間診所提供視訊看診 ✔️65歲以上長者、居家隔離、居家檢疫、自主防疫➡️35間診所提供快篩陽判定確診 ＃通訊診療 ＃感謝基層診所支援 ＃把資源留給有需求的人,https://www.facebook.com/photo.php?fbid=557815672372359&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-5.26
