Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,95962,96286,2022-10-15 09:21:02 CST,2022-10-15,09:21:02,Photo,"14,297",13728,344,96,54,3,30,0,5,37,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/652964682867752,［ #好運篷 一晚爆鵬，按讚破萬，好運篷就加碼再販賣！！！］ 感謝各位好鵬友，募款小物「好運篷」網路開賣四小時已完售！ 請各位好鵬友可以前往北、南桃園競選總部現場，直接用新台幣把「好運篷」帶著走！今天下午14:00在南桃園競選總部成立大會的現場，我們也會提供50件「好運篷」，大家可以踴躍來參加，一邊披「好運篷」、一邊看蔡英文 Tsai Ing-wen小英總統！ 「好運篷」數量有限，身為一個桃園勇者，現在要化身運鵬主委來加碼！大家不要客氣，趕快按讚+分享，按讚數破萬，運鵬主委加碼再加數量，謝謝各位好鵬友的熱情支持！ 募款小物販售區： 🌟南桃園競選總部暨客家後援會成立大會 📌桃園市中壢區中央東路、復興路口 🕤下午14:00-16:00 🌟2022鄭運鵬北桃園競選總部 📌桃園市桃園區春日路579號 🕤早上10:00-晚上19:00 🌟2022鄭運鵬南桃園競選總部 📌桃園市中壢區中華路二段536號 🕤早上10:00-晚上19:00 #運轉桃園大進化 #勇者不能少了斗篷,https://www.facebook.com/photo.php?fbid=653047052859515&set=a.254782076019350&type=3,,,Photos from 鄭運鵬 Cheng Yun-Peng's post,,,,,"14,297",4.35
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,97631,97936,2022-10-21 09:47:14 CST,2022-10-21,09:47:14,Photo,"14,076",12750,586,161,153,1,12,0,6,407,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/657583329072554,運鵬當市長，市民有靠③！ 跟各位 #好鵬友 報告，我非常幸運抽到③號，其實我也最希望抽到③號，因為這是一個幸運的數字。 這個幸運不只是候選人，我希望可以成為市民朋友的幸運數字，不論是所有在桃園落地生根的朋友、企業，市長就是大家的靠山！ #運轉桃園大進化 #進步不回頭 #票投鄭運鵬,https://www.facebook.com/photo.php?fbid=657583275739226&set=a.254782076019350&type=3,,,,,,,,"14,076",4.28
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,41758,42414,2022-08-18 12:31:24 CST,2022-08-18,12:31:24,Photo,"13,639",11165,666,152,106,1,178,3,6,1362,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/609294113901476,選舉倒數100天，桃園隊集結！「那個比較瘦的鄭市長又來了！」 昨天正式提名，今天繼續勤跑基層，一早就來到中壢仁海宮跟桃園隊的夥伴一起參香誓師。100天綽綽有餘，請大家放心。 腳步加快，但步伐不會亂。接下來我會一步一步推出政策、文宣品、活動，用100天的時間，延續鄭文燦 市長兩任兩千七百多天的五星級施政。 最後一棒，跑得也最快！我會在很短的時間內，讓所有的桃園市民朋友都看到鄭運鵬，讓大家感覺到「那個比較瘦的鄭市長又來了！」拉開比分是我的任務，我也有信心，請大家拭目以待！,https://www.facebook.com/photo.php?fbid=609287170568837&set=a.254782089352682&type=3,,,,,,,,"13,639",4.15
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,102017,102300,2022-11-20 20:49:08 CST,2022-11-20,20:49:08,Photo,"13,601",11463,551,205,163,7,9,1,5,1197,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/681177126713174,倒數6天，迎向勝利！ 謝謝超過5萬市民頭家現場參與。 一人五通電話、一人拉十票！ 每一張選票都是護國神山，大家一起來當護國群山！,https://www.facebook.com/photo.php?fbid=681176940046526&set=a.254782076019350&type=3,,,,,,,,"13,601",4.14
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,101620,101906,2022-11-17 22:37:02 CST,2022-11-17,22:37:02,Photo,"12,996",11222,1002,263,98,10,146,9,49,197,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/678868713610682,守護台灣主權、護國群山交給鄭運鵬！ 特別謝謝曹興誠董事長關心桃園，重視桃園，五度來到桃園，向我們在地的朋友、企業主分享，如何保護台灣的經濟實力、國家尊嚴與未來發展，並呼籲這次的選戰，攸關台灣的主權，希望11月26日的選舉，不要支持親中的政黨，一起守護台灣的主權，我們的產業才會更強大。 曹董事長特別告訴大家，九天後的選舉，攸關台灣的主權及未來發展，國民黨所說一中各表，實際上是在消滅台灣的主權，反而助長共產黨攻打台灣，他看到國民黨這次，用盡全力把會做事的人，打成沒在做事，來欺騙百姓，希望大家不要支持國民黨，一定要守護台灣民主。 不久前，蘇貞昌院長宣布龍科三期正式啟動，台積電最先進製程要來龍潭了，未來，不只是護國神山台積電，桃園將成為整個護國群山的領頭羊。其實，護國群山的概念，不只是台灣的高科技產業，也包含各行各業，甚至每個人的自我意識，大家都是護國群山，都是保護台灣的力量。 桃園是台灣經濟與產業的火車頭，半導體的上下游產業也都在桃園，未來，世界需要台灣，台灣需要桃園。九天後的選舉，拜託大家用選票守護台灣的主權、地方的發展，當自己的護國群山！ #票投鄭運鵬 #進步不回頭 #1126出來投票 #每個人都是護國群山,https://www.facebook.com/photo.php?fbid=678867636944123&set=a.254782076019350&type=3,,,,,,,,"12,996",3.95
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,63749,64451,2022-09-13 16:44:43 CST,2022-09-13,16:44:43,Photo,"12,634",11751,484,147,75,6,37,2,18,114,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/627780382052849,我喜歡喝四季春珍波椰！ 在台灣種四季春，一年可以採收6到8次，象徵年年月月都是春天。因此我推出「#長者四季春」政策，代表桃園長輩享受多，福利也多，桃園就是溫暖又回甘！ 🍵第一季春🍵「據點要舒適」： 提升桃園長照據點的硬體設備，優先裝設免治馬桶，並提升無障礙空間。 🍵第二季春🍵「健康樂活村」： 透過公私協力，發展智慧健康器材產業聚落，讓大家願意在桃園樂活共老。 🍵第三季春🍵「看診少排隊」： 籌設市立高齡醫院，方便長者看診。 🍵第四季春🍵「長輩挺庇護」： 開放敬老點數每月800點在庇護工廠消費，挺長輩也挺弱勢。 在鄭文燦市長對長者的全面照顧下，目前桃園各級長照據點總計有931個，桃園各運動中心還提供長者平日固定時段免費使用。除此之外，桃園也是全國第一個讓65歲長者，公費施打「肺炎鏈球菌23價疫苗」的縣市。 未來，桃園除了是最年輕的城市，也會是長輩最幸福的城市！讓鄭運鵬為所有長輩奉上一杯四季春，喝了回甘大運轉！ #運轉桃園大進化,https://www.facebook.com/photo.php?fbid=627779875386233&set=a.254782076019350&type=3,,,,,,,,"12,634",3.84
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,77059,77577,2022-09-23 10:55:00 CST,2022-09-23,10:55:00,Status,"12,478",8523,840,69,75,63,21,14,5,2868,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/634728504691370,各位好朋友早安，在這邊要跟大家說聲不好意思。因為喉嚨使用過度，今天早上我去醫務室檢查順便量體溫，量了發現耳溫38度，快篩後呈現陽性反應。 雖然目前沒有任何症狀，但接下來我將立即開始7天的居家照護，原本已答應出席的活動將先跟大家請假，造常大家的困擾相當抱歉。 不過明天我的「運轉桃園，勝利啟航」誓師大會仍會照常進行，蔡英文 Tsai Ing-wen總統會來桃園，跟鄭文燦市長一起為大家加油打氣。現在我倒要煩惱明天要如何帥氣連線，勇者是不會被這種阻礙打倒的！ 防疫進入最後階段，讓我們一起守住九局下半！ #運轉桃園大進化 #勇者也要更進化,,,,,,,,,"12,478",21.85
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,103978,104270,2022-11-27 23:28:16 CST,2022-11-27,23:28:16,Photo,"11,853",9386,487,41,262,1,9,18,2,1647,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/686749716155915,感謝 #中壢、#平鎮、 #龍潭、#楊梅 一帶的鄉親，響應今天的車掃謝票。這次敗選是我個人的努力不夠，感謝各位市民朋友的支持。 明天車掃謝票將持續，我們下午在 #桃園，晚上在 #八德、#大溪 ，詳細時間路線將於明天早上在粉專公佈，也可先行看我的 IG 限動公告。 雖然沒有達成任務，但我們不要失落、不要失意，更不要失望。運鵬會持續在桃園為大家服務，有我在，請大家放心。 謝謝大家。,https://www.facebook.com/photo.php?fbid=686748702822683&set=a.254782089352682&type=3,,,Photos from 鄭運鵬 Cheng Yun-Peng's post,,,,,"11,853",3.6
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,57235,57928,2022-09-01 21:16:08 CST,2022-09-01,21:16:08,Photo,"11,766",9168,1373,291,57,7,76,0,24,770,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/619812492849638,張善政先生今天下午，向我及鄭文燦市長提告，為此我感到相當不可思議但尊重他的權利。以下是我的一點想法： 一、今天是週刊揭露張善政先生在擔任研究計畫主持人時，產出的研究報告有多處侵害他人智慧財產權的情形。張善政先生一定知道，若要提告，他該告的對象應是週刊，他卻刻意造成大眾混淆，向我與文燦市長提告，讓我不得不懷疑他只是把提告當成選舉手段。 二、這起事件之所以能引起全民的憤怒，是因為研究計劃涉及5736萬元。如此龐大的金額，張善政先生如果感到冤屈，最有效的方式是親自向全體國民解釋清楚，而不是閃躲避談、拖其他人下水。 三、我尊重張善政先生採取司法途徑的決定，但我們都知道司法程序耗費時日，如果真的有心洗刷清白，公開說明清楚肯定最快速直接。難道張善政先生是想先拖延，不願意即刻面對選民質疑聲嗎？我覺得這樣的人，未來沒有辦法對市民負責。 四、張善政先生主持的研究報告，確實有多處遭受質疑，這絕非虛構，屬可受公評之事。我與鄭文燦市長只是合理引述週刊內容，張善政先生卻濫告轉移焦點，浪費司法資源。 張善政先生過去兩個月多次公開呼籲，誠信非常重要，對於這點我也相當認同。我建議張善政先生，如果提告的最後結果是不起訴，他應向全體國人公開道歉。 5736萬元是一筆不小的數目，全都是納稅人的血汗錢，國民有權利知道真相。,https://www.facebook.com/photo.php?fbid=619811869516367&set=a.254782076019350&type=3,,,,,,,,"11,766",3.58
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,56821,57510,2022-08-31 16:24:31 CST,2022-08-31,16:24:31,Photo,"11,133",8991,1603,206,51,7,136,0,29,110,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/618936252937262,關於張善政先生領走5736萬元的3年研究計畫一案，這一兩天已有當事人陸續跳出來說明。所有當事人的解釋、說明我都尊重，但這個案子是5736萬的3年期政府標案，它的內容不應該只有這樣，當時張善政先生是用什麼樣的標準通過，他必須自己向全體國民解釋清楚。 我過去說的話都是公開的，市民朋友和國人都看在眼裡，我跟鄭文燦市長，沒辦法阻止別人向我們提告，但我們對我們講的每一句話負責。 希望國民黨的參選人們，從政要為了公義而奮鬥，不要為了媒體的曝光、為了勝選，把台灣的選舉走向極端。反過來告競爭的對手，這個行為我覺得很不可思議；用分裂、撕裂、仇恨的方式來選舉，不只對桃園，對整個台灣都沒有幫助。 現在是網路時代，我們每一個人的行為，在數位的世界裡都會留下紀錄。張善政先生跟政府拿了5736萬，這個標案出了問題、被質疑了，我只想請張善政先生與他的團隊，用當時檢驗其他人的標準來質疑自己的弊案，希望他可以盡快給市民朋友一個交代。 桃園不分南北、不分山海，執政的滿意度是很平均的，代表市民的認同，並不是政黨的認同而已。桃園的勝選，是奠基在桃園市民感受到這八年帶來的進步。我相信桃園市民會希望延續這樣正直、有效率的桃園市政，讓政策延續、讓進步持續。 鄭鄭一定會得正，鄭運鵬接軌鄭文燦，讓會做事的桃園隊繼續運轉，繼續進化！我們不只是耐操能打，更重要我們跟桃園市民是站在一起，我們有這樣的信心與自信。 #運轉桃園大進化,https://www.facebook.com/photo.php?fbid=618935202937367&set=a.254782076019350&type=3,,,,,,,,"11,133",3.38
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,97753,98059,2022-10-23 14:40:23 CST,2022-10-23,14:40:23,Photo,"10,430",9395,613,185,51,6,34,3,25,118,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/659289388901948,「勇者號萬聖節任務」來了👻 不給糖就搗蛋！我們將在10/29（六）舉辦萬聖節大遊行，現場除了有豐富的街頭表演，還有「好玩的劇團」、「即將成真火舞團」帶來精彩表演，歡迎爸爸媽媽帶著家中的小寶貝一起來同歡，趕快準備一下要裝扮什麼角色吧！ 當天我也會加入遊行隊伍，我也會扮演一個角色，大家可以期待一下喔！ 另外，在10/27（四）中午12點前，只要追蹤我的粉絲專頁並留言「我會參加勇者號萬聖節任務」，我們將於10/27（四）晚上抽出20名幸運兒，公告在我的粉絲專頁，中獎者在活動當天可至現場直接兌換小南瓜提燈，再贈送 #好鵬友 小福袋。 ⏰時間：10/29（六）17:00-20:30 📍地點：中壢區六和兒童公園（銀河廣場旁） 🎉提醒大家，小朋友只要扮裝到場，活動當天16:00起也可在六合兒童公園排隊領取小南瓜提燈，數量有限，送完為止🎉 #運轉桃園大進化 #票投鄭運鵬 #進步不回頭,https://www.facebook.com/photo.php?fbid=659289348901952&set=a.254782089352682&type=3,,,Photos from 鄭運鵬 Cheng Yun-Peng's post,,,,,"10,430",3.17
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,54462,55137,2022-08-21 11:38:25 CST,2022-08-21,11:38:25,Photo,"10,383",9494,322,211,139,7,19,0,5,186,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/611683540329200,自從宣布參選以來，很多跟我有關的討論，都圍繞在「動漫」上面，動畫與漫畫本來就是我日常生活中，休閒育樂的一部分。 我認為生活中的「休閒育樂」，該被視為一門「產業」來認真重視。我相信一個讓居民有娛樂去處的城市，才是一個能讓人快樂居住的城市，所以桃園要成為一個有休閒生活的城市。 日前我去拜訪了在桃園的「 熱血模型 」，看見香港的楊老闆伉儷把對模型玩具的興趣和愛好，當作來台灣投資移民的事業。楊老闆夫婦「桃園夢」的成功，這也代表了我對於桃園這個城市未來的想像。 鋼彈、模型和動漫等等看起來很宅的嗜好興趣，其實不僅僅是生活的一部分，更是消費產業的一部分，好萊塢和日本動漫就是超級龐大的休閒育樂產業。根據「日本動漫協會」的統計，2019年日本光動畫在海外的收益就達到1.2兆日圓，總產值超越2.5兆日圓。在這之中，全球各地與日本動畫簽約數量，台灣以200部作品名列前茅，2022年的國際動漫節參展廠商更創下歷史新高。 由此可見，動漫在台灣的影響力相當驚人，也帶來相當龐大的商機。桃園是台灣最年輕的城市，更有把這全球最受歡迎的休閒娛樂產業擴大的本錢。 由於中國強推港版國安法，讓許多港人考慮移民台灣離鄉背井。而桃園市身為一個移民都市，當然也有針對港人的專案辦公室及專業的諮詢服務。不僅僅是香港的移民，桃園身為一個多元又繽紛的城市，為了照顧來自遠方的家人，桃園在新住民照護上不遺餘力，目的就是讓遠方的家人來到桃園能更有家的感覺。 楊老闆原本考慮要落腳台灣其他城市，但最後選擇待在桃園。因為桃園這個年輕城市，高中和大學林立，學生人數名列前茅，很適合模型店這種產業。桃園的租金和雙北相比，更適合踏出創業的第一步，市府也有針對青年創業釋出公共空間和青創貸款。 與老闆娘會談中她也提到，桃園的城市氛圍不擁擠，有山、有海、有公園也有綠地，這樣的空間很適合小朋友成長。 從楊老闆夫婦的眼中，我看見了夢想，我想這就是「桃園夢」的實現！以最受歡迎的休閒娛樂產業和市場，在這座年輕城市，為年輕人和新住民打造出歡樂、活力和國際觀的風格，讓每個人能夠安居樂業的「Next Taoyuan」。 只要你抱有夢想，不管來自哪裡，都能在這座年輕有活力的城市將夢想一步一步的實現，這也是我的「桃園夢」！ #運轉桃園大進化,https://www.facebook.com/photo.php?fbid=611681980329356&set=a.254782089352682&type=3,,,Photos from 鄭運鵬 Cheng Yun-Peng's post,,,,,"10,383",3.16
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,86279,86694,2022-10-04 21:03:53 CST,2022-10-04,21:03:53,Photo,"10,361",9471,415,151,118,2,7,0,8,189,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/644091927088361,讓我們共同保護台灣的自由民主！ 今天我跟桃園市長鄭文燦、聯電榮譽董事長 #曹興誠，共同出席桃園市企業創新協會、財團法人桃園市綠洲文教基金會舉辦的台灣公益講座。 曹興誠先生是一位 #抗共保台 的台灣企業家，有這樣的理念與堅持，是根據他的人生經驗、企業管理還有國際觀察。 企業根留台灣是現在進行式，而抗共保台，則是未來台灣經濟發展方向。很高興曹興誠先生願意成為典範，一同讓台灣壯大、企業壯大。 很多國民黨人士因為選舉到了，就開始加碼攻擊台灣，然而曹興誠先生一直沒有離開台灣，他一直是台灣居民。他認為台灣和中國分離73年了，現在選擇統一，絕對是反人類、反文明，更遑論中共是不守信用的政府。 2019年的反送中運動，曹興誠先生在香港看到中共流氓，決定以後再也不去中國、香港及澳門。他不想看到台灣變成香港，因此毅然決定回台灣抗共保台；他強調，台灣應是獨立國家，不屬於中國共產黨，認為我們應起身對抗那些意圖瓦解台灣士氣的言論。 台灣是民主多元安全自由的國家，請大家一起齊心保護台灣。我相信只要台灣人願意堅定地守護台灣、守護民主，就能夠讓台灣的自由得到保障。 #運轉桃園大進化,https://www.facebook.com/photo.php?fbid=644090657088488&set=a.254782076019350&type=3,,,Photos from 鄭運鵬 Cheng Yun-Peng's post,,,,,"10,361",3.15
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,63398,64097,2022-09-12 14:06:23 CST,2022-09-12,14:06:23,Photo,"10,209",8963,605,405,33,6,80,0,7,110,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/627058395458381,造謠桃園負債破千億？不要「億氣用事」！ 最近網路流傳一則謠言，說桃市府負債 1500 億，我嚇一跳，想說這應該是在開玩笑。 因為根據財政部國庫署的統計（截至111年7月底止），桃市府的債務僅240億，比升格前還減少了22億，不僅債務額度是六都最低！平均每位市民的負債額，也是六都最少！ 桃園的負債沒有增加，但建設量能卻一點也沒有少！桃園市府的預算規模從8年前的700多億，一路成長至目前的1400多億。 捷運、總圖書館及分館、市立美術館、國民運動中心、社會住宅、下水道系統、親子館、公托中心、幼兒園、社福館、共融公園、河川治理、校舍翻新等桃園市的轉型建設，現在不是已完成，就是在建設的途中。 桃市府預算的每一分錢，都是花在市政建設的刀口上。 鄭文燦當桃園市長，財政替大家顧好、建設為大家爭取到，現在還要被各種謠言傳到飽。 這種假消息，要拜託大家為桃園闢謠！,https://www.facebook.com/photo.php?fbid=627058182125069&set=a.254782089352682&type=3,,,,,,,,"10,209",3.1
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,98408,98720,2022-10-31 20:15:40 CST,2022-10-31,20:15:40,Photo,"10,074",8418,537,62,58,1,13,0,3,982,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/665798644917689,結束超過4個小時的車隊掃街，我不僅全身濕透，鞋子還倒出滿滿的雨水，因為風雨真的太大了！ 今天，我分別到平鎮跟龍潭進行車隊掃街，感謝政策平台召集人林飛帆，還有議員候選人楊家俍 - 平鎮區桃園市議員、彭俊豪、桃園市議員 劉仁照、王珮毓、張肇良會做事冒著大雨相挺。雖然下著雨，我仍看到許多市民朋友冒著風雨，走出家門，向我熱情揮手，讓我非常感動。 宣布參選2個多月以來，我已經跑了超過1000場的行程，每一次跟市民朋友的相遇，每一聲加油，每一個眼神肯定，都是對桃園未來的期盼，我都記在心裡。 選戰倒數26天，不管風雨有多大，遇到任何困難，接下來的每分每秒，我會用各種方式繼續打拚，不辜負市民朋友對我的期待，跟所有桃園市民站在一起，讓227萬位市民好鵬友，全面看見我。 明天早上9點在大園，我的好同事愛信任-劉世芳、黃世杰委員會跟我一起車掃；接下來下午2點，也將從北桃園競選總部出發，在桃園區進行車掃，各位好鵬友剛好有空的話，歡迎來跟我們打招呼喔！11月26日票投3號鄭運鵬，讓我做大家的靠山，放心把桃園交給我，桃園進步不回頭！ #運轉桃園大進化 #票投鄭運鵬 #進步不回頭 #市民有靠3,https://www.facebook.com/photo.php?fbid=665798404917713&set=a.254782076019350&type=3,,,Photos from 鄭運鵬 Cheng Yun-Peng's post,,,,,"10,074",3.06
